1.193, 17.21
1.193, 17.66
1.191, 11.24
1.201, 16.53
1.195, 17.50
1.201, 19.02
1.201, 21.22
1.205, 14.08
1.210, 18.00
1.210, 18.15
1.214, 15.44
1.210, 21.28
1.218, 19.97
1.226, 14.12
1.226, 16.03
1.226, 16.41
1.226, 17.36
1.220, 18.00
1.230, 12.81
1.231, 15.46
1.235, 11.43
1.235, 14.56
1.235, 19.09
1.239, 18.28
1.239, 20.19
1.243, 19.73
1.247, 15.52
1.247, 20.57
1.252, 14.01
1.251, 15.57
1.251, 16.49
1.251, 17.23
1.251, 17.54
1.255, 10.07
1.255, 12.17
1.249, 18.27
1.264, 11.30
1.262, 14.11
1.264, 17.36
1.268, 13.01
1.266, 15.59
1.267, 16.48
1.267, 19.15
1.272, 13.61
1.272, 17.89
1.272, 18.05
1.276, 14.74
1.276, 15.36
1.276, 16.77
1.276, 17.10
1.277, 18.48
1.276, 19.24
1.276, 19.81
1.278, 11.28
1.276, 17.33
1.281, 17.65
1.280, 20.42
1.284, 13.77
1.284, 13.88
1.284, 14.22
1.284, 16.16
1.289, 14.11
1.289, 14.49
1.288, 14.99
1.289, 17.51
1.289, 18.78
1.293, 15.56
1.293, 18.47
1.293, 19.05
1.297, 19.45
1.301, 7.356
1.301, 13.01
1.301, 13.38
1.301, 18.66
1.301, 20.35
1.301, 20.48
1.305, 13.92
1.305, 14.23
1.305, 15.06
1.305, 16.56
1.305, 16.74
1.299, 17.47
1.309, 15.93
1.307, 18.50
1.314, 12.46
1.313, 14.67
1.314, 15.18
1.313, 15.39
1.311, 16.44
1.318, 17.86
1.322, 10.11
1.323, 17.53
1.322, 19.14
1.324, 12.51
1.326, 12.78
1.327, 16.78
1.326, 18.18
1.327, 18.84
1.326, 19.94
1.326, 22.47
1.330, 14.43
1.330, 15.04
1.328, 15.33
1.331, 15.81
1.330, 17.15
1.336, 16.36
1.336, 14.53
1.338, 15.57
1.340, 17.29
1.336, 17.48
1.340, 18.04
1.338, 19.21
1.336, 12.77
1.343, 13.13
1.343, 13.99
1.343, 15.13
1.343, 16.73
1.344, 17.74
1.342, 17.87
1.343, 18.70
1.336, 18.79
1.343, 19.40
1.347, 13.38
1.347, 15.31
1.345, 15.79
1.347, 18.52
1.351, 14.80
1.350, 16.30
1.349, 16.44
1.355, 6.988
1.356, 12.49
